"","continent_level","date","cases","new_cases","deaths","new_deaths","days_since_death10","days_since_case100","continent","pop","per100k","newper100k","deathsper100k","newdeathsper100k"
"779","North America",2020-03-30,176933,23393,4357,731,26,27,"North America",5.8e+08,30.5,4,0.8,0.1
"780","North America",2020-03-31,205068,28135,5482,1125,27,28,"North America",5.8e+08,35.4,4.9,0.9,0.2
"781","North America",2020-04-01,232226,27158,6684,1202,28,29,"North America",5.8e+08,40,4.7,1.2,0.2
"782","North America",2020-04-02,264903,32677,8240,1556,29,30,"North America",5.8e+08,45.7,5.6,1.4,0.3
"783","North America",2020-04-03,298575,33672,9697,1457,30,31,"North America",5.8e+08,51.5,5.8,1.7,0.3
"784","North America",2020-04-04,332623,34048,11287,1590,31,32,"North America",5.8e+08,57.3,5.9,1.9,0.3
"785","North America",2020-04-05,364205,31582,12964,1677,32,33,"North America",5.8e+08,62.8,5.4,2.2,0.3
"786","North America",2020-04-06,395915,31710,14864,1900,33,34,"North America",5.8e+08,68.3,5.5,2.6,0.3
"787","North America",2020-04-07,429352,33437,17505,2641,34,35,"North America",5.8e+08,74,5.8,3,0.5
"788","North America",2020-04-08,463412,34060,19736,2231,35,36,"North America",5.8e+08,79.9,5.9,3.4,0.4
"789","North America",2020-04-09,500453,37041,22101,2365,36,37,"North America",5.8e+08,86.3,6.4,3.8,0.4
"790","North America",2020-04-10,536445,35992,24425,2324,37,38,"North America",5.8e+08,92.5,6.2,4.2,0.4
"791","North America",2020-04-11,567994,31549,26700,2275,38,39,"North America",5.8e+08,97.9,5.4,4.6,0.4
"792","North America",2020-04-12,596861,28867,28645,1945,39,40,"North America",5.8e+08,102.9,5,4.9,0.3
"793","North America",2020-04-13,624993,28132,30709,2064,40,41,"North America",5.8e+08,107.8,4.9,5.3,0.4
"794","North America",2020-04-14,655654,30661,33372,2663,41,42,"North America",5.8e+08,113,5.3,5.8,0.5
"795","North America",2020-04-15,687798,32144,36149,2777,42,43,"North America",5.8e+08,118.6,5.5,6.2,0.5
"796","North America",2020-04-16,722710,34912,38636,2487,43,44,"North America",5.8e+08,124.6,6,6.7,0.4
"797","North America",2020-04-17,758965,36255,40910,2274,44,45,"North America",5.8e+08,130.9,6.3,7.1,0.4
"798","North America",2020-04-18,789453,30488,43050,2140,45,46,"North America",5.8e+08,136.1,5.3,7.4,0.4
"799","North America",2020-04-19,817678,28225,45197,2147,46,47,"North America",5.8e+08,141,4.9,7.8,0.4
